user_index,timestamp,hips_JNT_x,hips_JNT_y,hips_JNT_z,hips_JNT_xR,hips_JNT_yR,hips_JNT_zR,spine_JNT_xR,spine_JNT_yR,spine_JNT_zR,spine1_JNT_xR,spine1_JNT_yR,spine1_JNT_zR,spine2_JNT_xR,spine2_JNT_yR,spine2_JNT_zR,l_shoulder_JNT_xR,l_shoulder_JNT_yR,l_shoulder_JNT_zR,l_arm_JNT_xR,l_arm_JNT_yR,l_arm_JNT_zR,l_forearm_JNT_xR,l_forearm_JNT_yR,l_forearm_JNT_zR,l_hand_JNT_xR,l_hand_JNT_yR,l_hand_JNT_zR,l_handThumb1_JNT_xR,l_handThumb1_JNT_yR,l_handThumb1_JNT_zR,l_handThumb2_JNT_xR,l_handThumb2_JNT_yR,l_handThumb2_JNT_zR,l_handThumb3_JNT_xR,l_handThumb3_JNT_yR,l_handThumb3_JNT_zR,l_handIndex1_JNT_xR,l_handIndex1_JNT_yR,l_handIndex1_JNT_zR,l_handIndex2_JNT_xR,l_handIndex2_JNT_yR,l_handIndex2_JNT_zR,l_handIndex3_JNT_xR,l_handIndex3_JNT_yR,l_handIndex3_JNT_zR,l_handMiddle1_JNT_xR,l_handMiddle1_JNT_yR,l_handMiddle1_JNT_zR,l_handMiddle2_JNT_xR,l_handMiddle2_JNT_yR,l_handMiddle2_JNT_zR,l_handMiddle3_JNT_xR,l_handMiddle3_JNT_yR,l_handMiddle3_JNT_zR,l_handRing1_JNT_xR,l_handRing1_JNT_yR,l_handRing1_JNT_zR,l_handRing2_JNT_xR,l_handRing2_JNT_yR,l_handRing2_JNT_zR,l_handRing3_JNT_xR,l_handRing3_JNT_yR,l_handRing3_JNT_zR,l_handPinky1_JNT_xR,l_handPinky1_JNT_yR,l_handPinky1_JNT_zR,l_handPinky2_JNT_xR,l_handPinky2_JNT_yR,l_handPinky2_JNT_zR,l_handPinky3_JNT_xR,l_handPinky3_JNT_yR,l_handPinky3_JNT_zR,r_shoulder_JNT_xR,r_shoulder_JNT_yR,r_shoulder_JNT_zR,r_arm_JNT_xR,r_arm_JNT_yR,r_arm_JNT_zR,r_forearm_JNT_xR,r_forearm_JNT_yR,r_forearm_JNT_zR,r_hand_JNT_xR,r_hand_JNT_yR,r_hand_JNT_zR,r_handThumb1_JNT_xR,r_handThumb1_JNT_yR,r_handThumb1_JNT_zR,r_handThumb2_JNT_xR,r_handThumb2_JNT_yR,r_handThumb2_JNT_zR,r_handThumb3_JNT_xR,r_handThumb3_JNT_yR,r_handThumb3_JNT_zR,r_handIndex1_JNT_xR,r_handIndex1_JNT_yR,r_handIndex1_JNT_zR,r_handIndex2_JNT_xR,r_handIndex2_JNT_yR,r_handIndex2_JNT_zR,r_handIndex3_JNT_xR,r_handIndex3_JNT_yR,r_handIndex3_JNT_zR,r_handMiddle1_JNT_xR,r_handMiddle1_JNT_yR,r_handMiddle1_JNT_zR,r_handMiddle2_JNT_xR,r_handMiddle2_JNT_yR,r_handMiddle2_JNT_zR,r_handMiddle3_JNT_xR,r_handMiddle3_JNT_yR,r_handMiddle3_JNT_zR,r_handRing1_JNT_xR,r_handRing1_JNT_yR,r_handRing1_JNT_zR,r_handRing2_JNT_xR,r_handRing2_JNT_yR,r_handRing2_JNT_zR,r_handRing3_JNT_xR,r_handRing3_JNT_yR,r_handRing3_JNT_zR,r_handPinky1_JNT_xR,r_handPinky1_JNT_yR,r_handPinky1_JNT_zR,r_handPinky2_JNT_xR,r_handPinky2_JNT_yR,r_handPinky2_JNT_zR,r_handPinky3_JNT_xR,r_handPinky3_JNT_yR,r_handPinky3_JNT_zR,neck_JNT_xR,neck_JNT_yR,neck_JNT_zR,head_JNT_xR,head_JNT_yR,head_JNT_zR,r_upleg_JNT_xR,r_upleg_JNT_yR,r_upleg_JNT_zR,r_leg_JNT_xR,r_leg_JNT_yR,r_leg_JNT_zR,r_foot_JNT_xR,r_foot_JNT_yR,r_foot_JNT_zR,r_toebase_JNT_xR,r_toebase_JNT_yR,r_toebase_JNT_zR,l_upleg_JNT_xR,l_upleg_JNT_yR,l_upleg_JNT_zR,l_leg_JNT_xR,l_leg_JNT_yR,l_leg_JNT_zR,l_foot_JNT_xR,l_foot_JNT_yR,l_foot_JNT_zR,l_toebase_JNT_xR,l_toebase_JNT_yR,l_toebase_JNT_zR,alignment,speed,precision
2.0,1.9333140000000024,47.5585,85.6462,18.685,-0.871356,11.5197,-32.8356,5.36249,0.00875712,0.0395647,1.70812,1.81336,-10.3993,9.93923e-17,-8.53774e-07,0.0,3.79412,7.17915,-2.85203,2.47012,-3.03526,0.0559529,9.93923e-17,-8.53774e-07,0.0,-35.3605,4.20242,19.3336,-14.0187,3.03375,-24.309,-1.70755e-06,3.41509e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-14.5798,-0.184533,1.44182,-23.0328,6.69459,1.36599,-29.6996,8.4543,2.24514,-19.7185,5.77977,1.0056,-26.8983,5.17014,1.23731,-34.6425,6.48615,2.0248,-23.0391,4.47552,0.912567,-30.6484,-2.91823,-0.800148,-39.4261,-3.63387,-1.30204,-26.264,-2.53373,-0.592151,-33.6725,-6.32761,-1.91595,-43.401,-7.82458,-3.11793,-28.831,-5.50888,-1.41718,9.93923e-17,-8.53774e-07,0.0,-21.433,-10.0471,48.0042,-3.84148,-0.154622,4.60769,-0.0,0.0,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.65335,0.0385882,0.663226,10.4714,3.12087,-0.288035,13.4719,3.99792,-0.473125,8.97312,2.67899,-0.209357,12.2468,2.4293,-0.256409,15.752,3.10781,-0.4316,10.4956,2.08648,-0.193827,13.9751,-1.38342,0.172458,17.9702,-1.76714,0.279765,11.978,-1.18893,0.118694,15.3136,-3.02358,0.405418,19.7008,-3.85713,0.670269,13.1227,-2.59988,0.296075,33.1777,-18.1263,20.5353,-1.17124,64.4957,0.131221,0.310299,0.108685,0.862294,-5.49584,-44.4508,-13.3818,-60.6835,-48.5159,-71.1766,-3.27406,64.3183,2.05853,-2.88149e-06,1.79292e-05,0.0,5.33608e-07,1.28066e-06,0.0,7.0,9.0,8.0
2.0,1.9666470000000025,46.31,85.194,17.6773,-0.590334,11.3615,-32.6864,5.26209,0.00832034,0.0,1.67021,1.82553,-9.92374,-4.26887e-07,1.06722e-07,0.0,4.43149,7.10149,-3.33061,0.304493,-3.68909,0.0,-4.26887e-07,1.06722e-07,0.0,-34.0879,4.33995,17.851,-14.4316,2.86228,-22.325,-2.56132e-06,1.19528e-05,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-14.4471,-0.181206,1.42927,-22.8212,6.63691,1.34054,-29.4253,8.38425,2.20539,-19.5377,5.72921,0.987536,-26.6521,5.12653,1.21561,-34.3244,6.43438,1.98931,-22.8285,4.43696,0.896996,-30.3688,-2.89421,-0.784341,-39.0661,-3.60611,-1.28083,-26.0246,-2.51228,-0.578782,-33.3634,-6.2767,-1.88298,-43.0011,-7.76735,-3.06348,-28.5669,-5.46297,-1.3921,-4.26887e-07,1.06722e-07,0.0,-21.7979,-9.85518,46.5683,-3.55715,-0.154335,4.96714,-3.18055e-15,1.70755e-06,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.63526,0.0383789,0.662045,10.4429,3.11248,-0.282548,13.4351,3.98725,-0.469805,8.94868,2.67177,-0.205584,12.2135,2.42279,-0.259443,15.7091,3.09958,-0.427958,10.467,2.08087,-0.185575,13.9371,-1.37974,0.172458,17.9213,-1.7625,0.279765,11.9455,-1.18574,0.125115,15.2719,-3.01556,0.405418,19.647,-3.84706,0.665582,13.087,-2.59293,0.296075,34.1591,-18.1512,21.0623,-1.15892,64.3407,0.189746,0.366226,0.0993772,0.82424,-5.39449,-43.3351,-13.507,-61.4815,-48.9297,-71.525,-2.72522,60.7728,1.59786,3.57518e-06,-9.8184e-06,0.0395647,-6.4033e-07,-4.26887e-07,0.0,7.0,9.0,8.0
2.0,1.9999800000000025,44.689,84.5479,16.4784,-0.336685,11.1142,-32.3746,5.0352,0.00716972,0.0,1.61907,1.83957,-9.35226,2.24378e-14,7.47052e-07,0.0,5.37728,7.34025,-4.04665,-2.09618,-4.78186,0.0791294,2.24378e-14,7.47052e-07,0.0,-32.5327,4.31259,16.2638,-14.5974,2.62224,-20.2631,6.83019e-06,-1.45142e-05,0.0559529,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-14.282,-0.177108,1.4133,-22.558,6.56503,1.30983,-29.0842,8.29687,2.15622,-19.3129,5.66624,0.965089,-26.3458,5.07215,1.18826,-33.9289,6.36971,1.94474,-22.5665,4.38891,0.876697,-30.0211,-2.86423,-0.769227,-38.6185,-3.57138,-1.25178,-25.7267,-2.48553,-0.567861,-32.9791,-6.21313,-1.84095,-42.5038,-7.69564,-2.99683,-28.2384,-5.40571,-1.36025,2.24378e-14,7.47052e-07,0.0,-22.0361,-9.54387,44.8795,-3.24751,-0.151912,5.35533,1.4941e-06,-4.69575e-06,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.61454,0.0381399,0.659676,10.4102,3.10287,-0.285305,13.393,3.97503,-0.466461,8.9207,2.66349,-0.209357,12.1753,2.41534,-0.259443,15.66,3.09014,-0.426125,10.4343,2.07444,-0.189746,13.8935,-1.37551,0.172458,17.8653,-1.75717,0.274112,11.9081,-1.18209,0.125115,15.2241,-3.00637,0.401538,19.5855,-3.83552,0.662045,13.0461,-2.58498,0.296075,35.3732,-18.1365,21.498,-1.13581,64.1601,0.356082,0.51882,0.0840654,0.735947,-5.27147,-41.9402,-13.6788,-62.1397,-49.1001,-71.6471,-2.20508,55.9781,1.17168,-2.77476e-06,8.53774e-06,0.0395647,2.13443e-07,-8.53774e-07,0.0,7.0,9.0,8.0
2.0,2.0333130000000024,42.7229,83.6964,15.1168,-0.123389,10.7997,-31.9,4.69798,0.00664009,0.0395647,1.56092,1.85386,-8.68353,8.53774e-07,1.06722e-07,0.0395647,6.60417,7.87953,-4.98413,-4.62011,-6.25303,-0.216705,8.53774e-07,1.06722e-07,0.0395647,-30.7209,4.0583,14.5925,-14.402,2.31756,-18.191,-0.0,-8.53774e-07,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-14.0798,-0.172153,1.39435,-22.2359,6.47683,1.27286,-28.6668,8.18947,2.09584,-19.0377,5.589,0.937944,-25.9709,5.00536,1.15418,-33.4446,6.2901,1.89128,-22.2457,4.32994,0.852251,-29.5953,-2.82737,-0.7486,-38.0703,-3.52855,-1.2169,-25.362,-2.45268,-0.551073,-32.5086,-6.13489,-1.79007,-41.8951,-7.60705,-2.91608,-27.8363,-5.33534,-1.32232,8.53774e-07,1.06722e-07,0.0395647,-22.1278,-9.12644,42.988,-2.9575,-0.14743,5.70587,3.41509e-06,-2.13443e-07,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.59108,0.03787,0.658488,10.3732,3.09198,-0.282548,13.3454,3.96118,-0.463093,8.889,2.65412,-0.201741,12.132,2.4069,-0.256409,15.6043,3.07945,-0.422435,10.3973,2.06716,-0.189746,13.8442,-1.37073,0.167859,17.8019,-1.75114,0.274112,11.8659,-1.17796,0.111906,15.17,-2.99595,0.401538,19.5158,-3.82244,0.657299,12.9997,-2.57596,0.29342,36.8018,-18.0948,21.8011,-1.10254,63.9295,0.596103,0.756432,0.0583776,0.609091,-5.10569,-40.2773,-13.8433,-62.6877,-49.0049,-71.5464,-1.68446,49.9799,0.784341,2.56132e-06,-2.56132e-06,0.0559529,4.26887e-07,-3.41509e-06,0.0,7.0,9.0,8.0
2.0,2.066646000000002,40.5326,82.6713,13.6511,0.0621031,10.4499,-31.2896,4.28646,0.00638058,0.0,1.50531,1.86774,-7.90986,-4.26887e-07,1.60083e-07,0.0,8.00245,8.6185,-6.06328,-6.9179,-7.95021,-0.422435,-8.53774e-07,-2.50469e-14,0.0,-28.7634,3.56556,12.8467,-13.7485,1.97073,-16.2387,6.83019e-06,8.53775e-07,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-13.8417,-0.166409,1.37114,-21.8568,6.37274,1.23161,-28.1757,8.06248,2.02711,-18.7138,5.49792,0.907406,-25.5296,4.92646,1.11696,-32.8748,6.19582,1.82986,-21.8682,4.26036,0.82424,-29.0941,-2.78379,-0.721989,-37.425,-3.47771,-1.17901,-24.9326,-2.41389,-0.532289,-31.9549,-6.04227,-1.73185,-41.1788,-7.50167,-2.82167,-27.363,-5.25216,-1.27838,-8.53774e-07,-2.50469e-14,0.0,-22.1172,-8.63762,40.9262,-2.71446,-0.141611,5.97127,1.06722e-07,2.13443e-07,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.56361,0.0375554,0.653717,10.3299,3.07923,-0.276953,13.2896,3.94498,-0.457995,8.85191,2.64315,-0.205584,12.0814,2.39702,-0.256409,15.5391,3.06693,-0.418713,10.3539,2.05864,-0.181308,13.7865,-1.36513,0.158259,17.7277,-1.74408,0.274112,11.8164,-1.17312,0.111906,15.1067,-2.98376,0.395647,19.4342,-3.80713,0.650115,12.9455,-2.56541,0.29074,38.3519,-18.0695,21.949,-1.06245,63.6305,0.906543,1.04812,0.025152,0.420579,-4.8859,-38.425,-13.9375,-63.1923,-48.6423,-71.2892,-1.12687,43.102,0.440574,3.41509e-06,7.68396e-06,0.0,-2.56132e-06,-9.54166e-15,0.0,7.0,9.0,8.0
2.0,2.099979000000002,38.3004,81.5448,12.1663,0.251314,10.103,-30.5865,3.85193,0.00594761,0.0559529,1.46064,1.88154,-7.02358,-2.13443e-07,-5.33608e-08,0.0,9.40337,9.40123,-7.15439,-8.72056,-9.66064,-0.672601,-2.13443e-07,-5.33608e-08,0.0,-26.835,2.89301,11.0368,-12.592,1.61949,-14.6,2.98821e-06,-6.83019e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-13.5761,-0.160112,1.34462,-21.4339,6.25624,1.18563,-27.628,7.92007,1.95037,-18.3525,5.39606,0.872222,-25.0372,4.83806,1.07555,-32.239,6.08988,1.76142,-21.447,4.18248,0.792284,-28.5348,-2.7349,-0.695485,-36.7049,-3.42047,-1.13435,-24.4535,-2.37043,-0.514341,-31.3371,-5.93824,-1.66737,-40.3798,-7.3827,-2.71796,-26.8349,-5.15892,-1.23161,-2.13443e-07,-5.33608e-08,0.0,-22.095,-8.12113,38.7103,-2.52462,-0.135199,6.12981,-1.70755e-06,1.70755e-06,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.53072,0.0371804,0.651318,10.278,3.06397,-0.276953,13.2228,3.92556,-0.454564,8.80749,2.63001,-0.205584,12.0208,2.38519,-0.247081,15.4611,3.05194,-0.413068,10.302,2.04844,-0.185575,13.7174,-1.35842,0.163129,17.6388,-1.73562,0.268341,11.7572,-1.16732,0.118694,15.0309,-2.96915,0.393664,19.3366,-3.78879,0.646493,12.8805,-2.55277,0.288035,39.8735,-18.1244,21.9454,-1.01742,63.2696,1.23794,1.35859,-0.00943761,0.262442,-4.61993,-36.4967,-13.9262,-63.7438,-48.0229,-71.0036,-0.509575,35.9055,0.163129,-2.56132e-06,-1.36604e-05,0.0,8.53774e-07,0.0,0.0,7.0,9.0,8.0
2.0,2.133312000000002,36.2203,80.4147,10.7623,0.482092,9.79571,-29.8381,3.4515,0.0047666,0.0395647,1.42945,1.89685,-6.02207,4.26887e-07,1.60083e-07,0.0,10.6171,10.0667,-8.10598,-9.78932,-11.1804,-0.889108,1.70755e-06,-2.66804e-07,0.0,-25.1289,2.16508,9.1876,-10.9713,1.30228,-13.4981,-4.26887e-07,-1.59028e-15,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-13.2973,-0.153631,1.31758,-20.9902,6.13361,1.1371,-27.0535,7.76983,1.87256,-17.9733,5.28893,0.838362,-24.5206,4.7449,1.03097,-31.572,5.97789,1.69115,-21.0049,4.10049,0.760014,-27.9478,-2.6833,-0.66793,-35.9493,-3.3598,-1.09073,-23.9506,-2.32464,-0.495744,-30.689,-5.82831,-1.60128,-39.5417,-7.2563,-2.61133,-26.2808,-5.06058,-1.18232,1.70755e-06,-2.66804e-07,0.0,-22.1655,-7.61537,36.3526,-2.37585,-0.128363,6.18412,-6.83019e-06,6.4033e-07,0.0395647,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.49184,0.0367394,0.647703,10.2167,3.04592,-0.268341,13.1438,3.9026,-0.451107,8.75497,2.61447,-0.193827,11.9492,2.37119,-0.247081,15.3689,3.03421,-0.407344,10.2406,2.03637,-0.172458,13.6357,-1.35048,0.163129,17.5337,-1.72561,0.265408,11.6872,-1.16047,0.118694,14.9412,-2.95187,0.387653,19.2211,-3.76708,0.637962,12.8037,-2.53783,0.282548,41.2114,-18.3133,21.8085,-0.975134,62.8797,1.55012,1.64622,-0.0404142,0.0,-4.34095,-34.6766,-13.8181,-64.4248,-47.1653,-58.9449,6.70077,28.3011,-1.68976,-4.26887e-06,-2.56132e-06,0.0,1.70755e-06,8.53774e-07,0.0,7.0,9.0,8.0
2.0,2.1666450000000017,34.4446,79.3823,9.53439,0.783741,9.55666,-29.0838,3.13587,0.00440859,0.0,1.40463,1.91416,-4.91453,-2.13443e-07,-1.06722e-07,0.0,11.484,10.4913,-8.78783,-10.0283,-12.3803,-1.01567,-2.13443e-07,-1.06722e-07,0.0,-23.7931,1.53131,7.34805,-9.0156,1.03946,-13.1272,1.70755e-06,-1.70755e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-13.023,-0.147384,1.29117,-20.5539,6.01261,1.09144,-26.4887,7.62127,1.79619,-17.6005,5.1833,0.803077,-24.0124,4.65288,0.989911,-30.9161,5.86692,1.62409,-20.5701,4.0196,0.729538,-27.3704,-2.63227,-0.640411,-35.206,-3.29955,-1.04679,-23.456,-2.27942,-0.474777,-30.0517,-5.71945,-1.53694,-38.7176,-7.13046,-2.50796,-25.7359,-4.96338,-1.13435,-2.13443e-07,-1.06722e-07,0.0,-22.4072,-7.14156,33.8737,-2.24867,-0.120898,6.15378,1.81427e-06,-1.0138e-14,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.44772,0.0362422,0.644067,10.1471,3.02543,-0.268341,13.0542,3.87654,-0.442347,8.69539,2.59683,-0.201741,11.8678,2.35531,-0.247081,15.2642,3.01408,-0.403482,10.1709,2.02268,-0.181308,13.543,-1.34148,0.163129,17.4145,-1.71425,0.262442,11.6077,-1.15269,0.118694,14.8395,-2.93226,0.381548,19.0901,-3.74244,0.630558,12.7166,-2.52086,0.279765,42.2322,-18.6611,21.5632,-0.939093,62.5013,1.80271,1.88524,-0.0693587,0.0969133,-4.08426,-33.1077,-13.655,-65.278,-46.0893,-49.2727,9.74736,20.8822,-1.8001,-5.97642e-06,-2.47594e-05,0.0,3.41509e-06,1.10991e-05,0.0,7.0,9.0,8.0
2.0,2.1999780000000015,33.0427,78.5281,8.55138,1.16737,9.40337,-28.3458,2.93978,0.00362111,0.0395647,1.37039,1.93437,-3.73206,-2.13443e-07,-1.06722e-07,0.0,11.9126,10.6123,-9.12205,-9.50662,-13.2344,-1.03475,-2.13443e-07,-1.06722e-07,0.0,-22.8806,1.09029,5.59767,-6.90957,0.824754,-13.5974,4.45278e-14,-1.70755e-06,0.0395647,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-12.7688,-0.14171,1.26669,-20.1499,5.90017,1.04903,-25.9657,7.48297,1.72732,-17.2551,5.08523,0.771259,-23.5417,4.56728,0.952847,-30.3086,5.76342,1.56269,-20.1673,3.94444,0.701089,-26.8354,-2.58474,-0.618021,-34.5173,-3.24322,-1.00716,-22.9976,-2.23737,-0.456282,-29.4613,-5.61794,-1.47721,-37.9544,-7.01254,-2.41446,-25.2311,-4.87291,-1.09144,-2.13443e-07,-1.06722e-07,0.0,-22.8474,-6.70338,31.3154,-2.13015,-0.112915,6.06805,3.41509e-06,-2.13443e-07,0.0395647,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.40011,0.0357096,0.639188,10.0721,3.00333,-0.262442,12.9575,3.84841,-0.437006,8.6311,2.57781,-0.193827,11.7801,2.33816,-0.240663,15.1513,2.99235,-0.399584,10.0958,2.0079,-0.172458,13.443,-1.33176,0.153233,17.2858,-1.70198,0.256409,11.522,-1.1443,0.118694,14.7297,-2.9111,0.375344,18.9488,-3.71583,0.621808,12.6226,-2.50256,0.282548,42.8631,-19.1478,21.2296,-0.910776,62.143,1.9897,2.06169,-0.0990677,-0.197823,-3.87404,-31.8726,-13.4825,-66.2863,-44.8192,-42.8386,10.3135,14.8085,-1.34171,-6.83019e-06,-6.83019e-06,0.0884693,5.97642e-06,-8.53773e-07,0.0,7.0,9.0,8.0
2.0,2.2333110000000014,31.9823,77.8907,7.83741,1.61797,9.33893,-27.6256,2.87678,0.00245806,0.0,1.30625,1.95718,-2.53126,8.53774e-07,-2.50469e-14,0.0,11.9048,10.428,-9.10812,-8.42285,-13.7968,-0.958579,8.53774e-07,-2.50469e-14,0.0,-22.3301,0.830304,4.04123,-4.84146,0.633938,-14.9112,4.45278e-14,1.70755e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-12.5425,-0.13675,1.24425,-19.7902,5.79982,1.01181,-25.5004,7.3593,1.66737,-16.9476,4.99776,0.744406,-23.1227,4.4908,0.919403,-29.7678,5.67072,1.50815,-19.8087,3.87735,0.678394,-26.359,-2.54223,-0.596103,-33.9041,-3.19268,-0.973165,-22.5895,-2.1998,-0.437006,-28.9358,-5.52707,-1.42708,-37.2751,-6.90651,-2.33201,-24.7817,-4.79204,-1.05275,8.53774e-07,-2.50469e-14,0.0,-23.4533,-6.29265,28.7428,-2.02533,-0.105308,5.9521,1.70755e-06,-1.27222e-14,0.0395647,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.35089,0.0351629,0.633036,9.99445,2.98046,-0.259443,12.8575,3.8193,-0.429783,8.56462,2.55813,-0.185575,11.6894,2.32043,-0.240663,15.0346,2.96987,-0.393664,10.018,1.99261,-0.172458,13.3395,-1.3217,0.158259,17.1528,-1.68928,0.256409,11.4333,-1.13561,0.111906,14.6162,-2.88919,0.37115,18.8026,-3.68828,0.611656,12.5254,-2.48362,0.268341,43.1125,-19.7028,20.8164,-0.888976,61.7519,2.09546,2.17204,-0.128816,-0.256409,-3.71409,-30.9644,-13.3247,-67.3682,-43.3824,-38.6531,9.96387,10.0992,-0.881149,-8.53774e-07,2.56132e-06,0.0,-3.41509e-06,2.54444e-14,0.0,7.0,9.0,8.0
2.0,2.266644000000001,31.1344,77.4542,7.36342,2.09552,9.35592,-26.9077,2.93852,0.00118613,0.0,1.19666,1.97886,-1.39041,6.4033e-07,-9.39258e-15,0.0395647,11.5538,9.98339,-8.81978,-7.02883,-14.1501,-0.822338,6.4033e-07,-9.39258e-15,0.0395647,-21.9896,0.645368,2.79323,-2.95709,0.44151,-16.9802,5.97641e-06,-3.41509e-06,0.0395647,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-12.34,-0.132388,1.2246,-19.4686,5.70986,0.980377,-25.0843,7.24827,1.61443,-16.6727,4.91939,0.721989,-22.7479,4.42219,0.889988,-29.2842,5.58738,1.46123,-19.4879,3.81721,0.656107,-25.933,-2.50406,-0.577428,-33.3557,-3.14715,-0.943768,-22.2245,-2.16611,-0.424284,-28.4659,-5.44538,-1.38251,-36.6678,-6.81086,-2.25938,-24.3798,-4.71945,-1.02105,6.4033e-07,-9.39258e-15,0.0395647,-24.1458,-5.90077,26.2423,-1.95975,-0.0997182,5.82484,-1.70755e-06,-1.60083e-06,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.30104,0.0346137,0.628071,9.91587,2.9573,-0.256409,12.7563,3.78983,-0.424284,8.49731,2.5382,-0.189746,11.5976,2.30247,-0.240663,14.9164,2.94709,-0.387653,9.93936,1.97713,-0.172458,13.2348,-1.31151,0.153233,17.0181,-1.67642,0.247081,11.3436,-1.12682,0.104678,14.5013,-2.86701,0.364768,18.6546,-3.66037,0.602632,12.427,-2.46443,0.265408,43.0768,-20.2178,20.3252,-0.8702,61.2139,2.12219,2.21959,-0.154765,-0.276953,-3.58804,-30.2841,-13.1759,-68.3955,-41.8159,-38.0612,9.07507,6.83571,-0.542484,-1.10991e-05,-1.10991e-05,0.0559529,4.26887e-07,8.53774e-07,0.0,7.0,9.0,8.0
2.0,2.299977000000001,30.3028,77.1474,7.05286,2.54044,9.4395,-26.1628,3.0999,0.000440472,0.0395647,1.03864,1.99508,-0.399584,-0.0,0.0,0.0,11.0218,9.34303,-8.38622,-5.56058,-14.3548,-0.656107,-1.70755e-06,-1.06722e-07,0.0,-21.6589,0.414097,1.95798,-1.33048,0.230382,-19.6468,-4.26887e-07,-7.95139e-16,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-12.1465,-0.128283,1.20657,-19.1613,5.62369,0.950379,-24.6868,7.14178,1.56469,-16.4099,4.84437,0.698853,-22.3897,4.35643,0.863201,-28.8221,5.50734,1.41497,-19.1814,3.75961,0.635504,-25.5257,-2.46744,-0.55953,-32.8315,-3.10337,-0.91428,-21.8756,-2.13381,-0.411168,-28.0168,-5.36696,-1.34054,-36.0875,-6.71871,-2.19115,-23.9958,-4.64985,-0.988328,-1.70755e-06,-1.06722e-07,0.0,-24.8276,-5.52604,23.9036,-1.97057,-0.0980892,5.69886,-4.31363e-14,-3.30837e-06,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.2499,0.0340546,0.625573,9.83525,2.93354,-0.250229,12.6525,3.75957,-0.418713,8.42826,2.51775,-0.185575,11.5033,2.28403,-0.2307,14.7951,2.9237,-0.379491,9.85863,1.96124,-0.167859,13.1273,-1.30105,0.142652,16.8799,-1.66321,0.247081,11.2515,-1.11779,0.111906,14.3834,-2.84423,0.358274,18.5028,-3.6317,0.592151,12.326,-2.44474,0.265408,42.9278,-20.5717,19.7589,-0.850107,60.3858,2.07029,2.2135,-0.179122,-0.271242,-3.46553,-29.6636,-13.0052,-69.223,-40.1631,-37.277,8.31408,4.20421,-0.298707,5.54953e-06,8.53774e-06,0.0395647,-3.41509e-06,-1.70755e-06,0.0,7.0,9.0,8.0
